x,y
0.98,1.7454677071580194
0.99,1.7309837016515186
1.0,1.7165256995489035
1.01,1.7020964911969167
1.02,1.687698811845016
1.03,1.6733353412248129
1.04,1.6590087031774259
1.05,1.6447214653280589
1.06,1.6304761388070679
1.07,1.6162751780167512
1.08,1.6021209804430647
1.09,1.588015886511431
1.1,1.573962179485784
1.11,1.5599620854099572
1.12,1.5460177730905116
1.1300000000000001,1.532131354120061
1.1400000000000001,1.5183048829401395
1.1500000000000001,1.5045403569426352
1.16,1.4908397166087923
1.17,1.4772048456847737
1.18,1.463637571392757
1.19,1.4501396646765239
1.2,1.4367128404804992
1.21,1.4233587580611733
1.22,1.410079021329851
1.23,1.3968751792256477
1.24,1.383748726117661
1.25,1.3707011022352373
1.26,1.3577336941252527
1.27,1.344847835135328
1.28,1.3320448059219014
1.29,1.3193258349820793
1.3,1.3066920992081947
1.31,1.2941447244640099
1.32,1.2816847861814993
1.33,1.2693133099771645
1.34,1.2570312722868362
1.35,1.2448396010179321
1.36,1.2327391762181479
1.37,1.220730830759573
1.3800000000000001,1.2088153510372321
1.3900000000000001,1.1969934776810742
1.4000000000000001,1.1852659062804347
1.41,1.1736332881200242
1.42,1.1620962309265028
1.43,1.150655299624723
1.44,1.1393110171027385
1.45,1.1280638649846937
1.46,1.1169142844107283
1.47,1.1058626768230544
1.48,1.0949094047573735
1.49,1.0840547926388304
1.5,1.073299127581717
1.51,1.0626426601921573
1.52,1.052085605373034
1.53,1.041628143130426
1.54,1.0312704193808588
1.55,1.0210125467586868
1.56,1.0108546054229437
1.57,1.0007966438630285
1.58,0.9908386797026075
1.59,0.9809807005011396
1.6,0.97122266455245
1.61,0.9615645016798052
1.62,0.9520061140269573
1.6300000000000001,0.9425473768446491
1.6400000000000001,0.9331881392720965
1.6500000000000001,0.9239282251129816
1.6600000000000001,0.9147674336055099
1.67,0.9057055401861145
1.68,0.8967422972463966
1.69,0.8878774348829278
1.7,0.8791106616395465
1.71,0.8704416652418084
1.72,0.8618701133232675
1.73,0.853395654143285
1.74,0.8450179172960794
1.75,0.8367365144107539
1.76,0.8285510398420499
1.77,0.8204610713515997
1.78,0.8124661707794625
1.79,0.8045658847057491
1.8,0.7967597451021566
1.81,0.789047269973248
1.82,0.7814279639873309
1.83,0.7739013190968038
1.84,0.7664668151478504
1.85,0.7591239204793825
1.86,0.7518720925111416
1.87,0.7447107783208838
1.8800000000000001,0.7376394152105886
1.8900000000000001,0.7306574312616403
1.9000000000000001,0.7237642458789484
1.9100000000000001,0.7169592703239808
1.92,0.7102419082366972
1.93,0.7036115561463817
1.94,0.6970676039713835
1.95,0.6906094355077831
1.96,0.6842364289070162
1.97,0.6779479571424898
1.98,0.6717433884652412
1.99,0.6656220868486947
2.0,0.6595834124225789
2.0100000000000002,0.6536267218960783
2.02,0.6477513689702992
2.0300000000000002,0.6419567047401322
2.04,0.6362420780856115
2.05,0.6306068360528619
2.06,0.6250503242247467
2.07,0.6195718870813227
2.08,0.6141708683502187
2.09,0.6088466113470627
2.1,0.6035984593060766
2.11,0.5984257557009763
2.12,0.5933278445563036
2.13,0.5883040707493342
2.14,0.583353780302697
2.15,0.5784763206678539
2.16,0.5736710409995812
2.17,0.5689372924216091
2.18,0.5642744282835632
2.19,0.5596818044093694
2.2,0.5551587793372696
2.21,0.550704714551614
2.22,0.546318974706579
2.23,0.5420009278419795
2.24,0.5377499455913277
2.25,0.5335654033823061
2.2600000000000002,0.5294466806298095
2.27,0.5253931609217265
2.2800000000000002,0.5214042321976122
2.29,0.5174792869204244
2.3000000000000003,0.513617722241476
2.31,0.5098189401587719
2.32,0.5060823476688875
2.33,0.5024073569125493
2.34,0.4987933853140805
2.35,0.49523985571486423
2.36,0.49174619650098894
2.37,0.4883118417252265
2.38,0.48493623122350243
2.39,0.4816188107260092
2.4,0.4783590319631182
2.41,0.4751563527662376
2.42,0.47201023716376966
2.43,0.4689201554723114
2.44,0.46588558438324756
2.45,0.46290600704487755
2.46,0.45998091314022166
2.47,0.45710979896064297
2.48,0.45429216747542744
2.49,0.4515275283974552
2.5,0.4488153982450999
2.5100000000000002,0.4461553004004853
2.52,0.4435467651642331
2.5300000000000002,0.44098932980682515
2.54,0.4384825386167105
2.5500000000000003,0.43602594294527597
2.56,0.4336191012488054
2.57,0.43126157912754326
2.58,0.42895294936198125
2.59,0.42669279194648196
2.6,0.4244806941203493
2.61,0.42231625039645904
2.62,0.42019906258755324
2.63,0.4181287398303061
2.64,0.41610489860726185
2.65,0.41412716276674755
2.66,0.41219516354085534
2.67,0.4103085395615939
2.68,0.4084669368752988
2.69,0.4066700089553959
2.7,0.4049174167136042
2.71,0.4032088285096668
2.72,0.40154392015969215
2.73,0.3999223749431907
2.74,0.3983438836088827
2.75,0.3968081443793588
2.7600000000000002,0.39531486295466645
2.77,0.39386375251489625
2.7800000000000002,0.39245453372183886
2.79,0.39108693471978273
2.8000000000000003,0.3897606911355176
2.81,0.38847554607761037
2.82,0.38723125013501464
2.83,0.38602756137507566
2.84,0.38486424534098895
2.85,0.3837410750487681
2.86,0.3826578309837787
2.87,0.38161430109688854
2.88,0.3806102808002867
2.89,0.37964557296301876
2.9,0.37871998790628625
2.91,0.37783334339855446
2.92,0.3769854646505121
2.93,0.3761761843099235
2.94,0.37540534245641416
2.95,0.3746727865962245
2.96,0.37397837165697134
2.97,0.37332195998244744
2.98,0.372703421327494
2.99,0.3721226328529751
3.0,0.3715794791208837
3.0100000000000002,0.37107385208960575
3.02,0.3706056511093681
3.0300000000000002,0.3701747829178938
3.04,0.36978116163628627
3.0500000000000003,0.36942470876516403
3.06,0.3691053531810629
3.0700000000000003,0.36882303113312415
3.08,0.36857768624008347
3.09,0.36836926948757437
3.1,0.36819773922575855
3.11,0.36806306116729376
3.12,0.3679652083856478
3.13,0.3679041613137667
3.14,0.3678799077431022
3.15,0.36789244282300293
3.16,0.3679417690604725
3.17,0.36802789632029415
3.18,0.3681508418255237
3.19,0.3683106301583459
3.2,0.36850729326129256
3.21,0.3687408704388167
3.22,0.36901140835921503
3.23,0.3693189610568914
3.24,0.36966358993495013
3.25,0.37004536376810876
3.2600000000000002,0.37046435870591543
3.27,0.37092065827625725
3.2800000000000002,0.3714143533891427
3.29,0.3719455423407393
3.3000000000000003,0.37251433081764806
3.31,0.37312083190139206
3.3200000000000003,0.37376516607309607
3.33,0.37444746121833333
3.34,0.37516785263211233
3.35,0.37592648302397486
3.36,0.3767235025231766
3.37,0.37755906868391753
3.38,0.3784333464905889
3.39,0.3793465083630024
3.4,0.3802987341615628
3.41,0.38129021119234763
3.42,0.3823211342120504
3.43,0.3833917054327474
3.44,0.38450213452644266
3.45,0.3856526386293441
3.46,0.3868434423458245
3.47,0.3880747777520156
3.48,0.3893468843989835
3.49,0.3906600093154337
3.5,0.3920144070098851
3.5100000000000002,0.3934103394722608
3.52,0.39484807617483
3.5300000000000002,0.3963278940724441
3.54,0.3978500776019987
3.5500000000000003,0.3994149186810579
3.56,0.4010227167055712
3.5700000000000003,0.4026737785466144
3.58,0.4043684185460783
3.59,0.40610695851123507
3.6,0.4078897277081019
3.61,0.40971706285352316
3.62,0.41158930810589245
3.63,0.41350681505442655
3.64,0.4154699427069099
3.65,0.41747905747581737
3.66,0.4195345331627287
3.67,0.42163675094093844
3.68,0.42378609933616984
3.69,0.4259829742052917
3.7,0.42822777871294226
3.71,0.4305209233059551
3.72,0.4328628256854852
3.73,0.43525391077672654
3.74,0.4376946106961144
3.75,0.4401853647158989
3.7600000000000002,0.44272661922597906
3.77,0.4453188276928779
3.7800000000000002,0.4479624506157446
3.79,0.4506579554792595
3.8000000000000003,0.4534058167033231
3.81,0.456206515589399
3.8200000000000003,0.4590605402633905
3.83,0.4619683856149145
3.84,0.464930553232847
3.85,0.4679475513370027
3.86,0.47101989470581496
3.87,0.47414810459987816
3.88,0.4773327086812117
3.89,0.4805742409281063
3.9,0.48387324154540506
3.91,0.48723025687007937
3.92,0.4906458392719459
3.93,0.494120547049383
3.94,0.49765494431988866
3.95,0.5012496009053352
3.96,0.5049050922117605
3.97,0.5086219991035464
3.98,0.5124009077718243
3.99,0.5162424095969538
4.0,0.5201471010049117
4.01,0.5241155833174387
4.0200000000000005,0.5281484625957765
4.03,0.532246349477839
4.04,0.5364098590086567
4.05,0.540639610463929
4.0600000000000005,0.5449362271665267
4.07,0.5493003362957773
4.08,0.5537325686893803
4.09,0.5582335586377785
4.1,0.5628039436708362
4.11,0.5674443643366546
4.12,0.5721554639723689
4.13,0.5769378884667701
4.14,0.5817922860145889
4.15,0.5867193068622898
4.16,0.5917196030452183
4.17,0.5967938281159537
4.18,0.6019426368637107
4.19,0.6071666850246473
4.2,0.6124666289829298
4.21,0.6178431254624197
4.22,0.6232968312088357
4.23,0.6288284026622606
4.24,0.6344384956198591
4.25,0.640127764888685
4.26,0.6458968639284464
4.2700000000000005,0.6517464444841189
4.28,0.6576771562082877
4.29,0.6636896462731198
4.3,0.6697845589718553
4.3100000000000005,0.6759625353097294
4.32,0.6822242125842319
4.33,0.6885702239546303
4.34,0.6950011980006706
4.3500000000000005,0.7015177582703994
4.36,0.7081205228170403
4.37,0.7148101037248851
4.38,0.7215871066241458
4.39,0.7284521301947449
4.4,0.7354057656590177
4.41,0.742448596263313
4.42,0.7495811967484982
4.43,0.7568041328093656
4.44,0.7641179605429733
4.45,0.7715232258859402
4.46,0.7790204640407564
4.47,0.786610198891148
4.48,0.7942929424065805
4.49,0.8020691940359758
4.5,0.8099394400907504
4.51,0.8179041531172763
4.5200000000000005,0.8259637912588997
4.53,0.8341187976076536
4.54,0.8423695995458322
4.55,0.850716608077589
4.5600000000000005,0.8591602171507584
4.57,0.8677008029691009
4.58,0.8763387232952085
4.59,0.8850743167442973
4.6000000000000005,0.8939079020691605
4.61,0.9028397774365505
4.62,0.9118702196953014
4.63,0.9209994836364918
4.64,0.9302278012459967
4.65,0.9395553809497805
4.66,0.9489824068523014
4.67,0.9585090379684378
4.68,0.9681354074493349
4.69,0.9778616218026243
4.7,0.9876877601074623
4.71,0.9976138732248829
4.72,1.0076399830039477
4.73,1.0177660814842282
4.74,1.027992130095157
4.75,1.0383180588528247
4.76,1.048743765554792
4.7700000000000005,1.059269114973545
4.78,1.0698939380492063
4.79,1.0806180310821778
4.8,1.0914411549263632
4.8100000000000005,1.1023630341836845
4.82,1.113383356400601
4.83,1.1245017712673782
4.84,1.1357178898208509
4.8500000000000005,1.147031283651477
4.86,1.1584414841154678
4.87,1.1699479815528295
4.88,1.181550224512145
4.89,1.1932476189829588
4.9,1.2050395276366475
4.91,1.2169252690766605
4.92,1.2289041170990673
4.93,1.2409752999643153
4.94,1.2531379996811656
4.95,1.265391351303758
4.96,1.2777344422427996
4.97,1.290166311591847
4.98,1.302685949469705
4.99,1.3152922963799492
5.0,1.3279842425886166
5.01,1.340760627521082
5.0200000000000005,1.353620239179188
5.03,1.3665618135796729
5.04,1.3795840342149759
5.05,1.3926855315374709
5.0600000000000005,1.4058648824682178
5.07,1.4191206099312996
5.08,1.4324511824148407
5.09,1.4458550135597632
5.1000000000000005,1.4593304617773841
5.11,1.47287582989691
5.12,1.4864893648439268
5.13,1.5001692573509264
5.14,1.5139136417009493
5.15,1.5277205955053887
5.16,1.5415881395169935
5.17,1.5555142374791169
5.18,1.569496796012202
5.19,1.5835336645385263
5.2,1.5976226352461695
5.21,1.6117614430931932
5.22,1.6259477658529458
5.23,1.640179224201435
5.24,1.6544533818476483
5.25,1.6687677457077084
5.26,1.6831197661236785
5.2700000000000005,1.6975068371278503
5.28,1.7119262967532705
5.29,1.7263754273912755
5.3,1.7408514561967132
5.3100000000000005,1.7553515555415375
5.32,1.7698728435173952
5.33,1.7844123844878077
5.34,1.7989671896904693
5.3500000000000005,1.813534217890176
5.36,1.8281103760828261
5.37,1.8426925202509066
5.38,1.8572774561708019
5.39,1.8718619402722316
5.4,1.8864426805500623
5.41,1.9010163375286748
5.42,1.9155795252790377
5.43,1.930128812488533
5.44,1.9446607235835707
5.45,1.9591717399049282
5.46,1.973658300935722
5.47,1.9881168055818152
5.48,2.0025436135044385
5.49,2.016935046504706
5.5,2.0312873899596746
5.51,2.0455968943094764
5.5200000000000005,2.059859776595044
5.53,2.074072222045829
5.54,2.088230385716887
5.55,2.1023303941745897
5.5600000000000005,2.1163683472301913
5.57,2.1303403197203803
5.58,2.1442423633338987
5.59,2.15807050848321
5.6000000000000005,2.1718207662201614
5.61,2.185489130194479
5.62,2.199071578653911
5.63,2.2125640764847017
5.64,2.2259625772910736
5.65,2.239263025512283
5.66,2.252461358575759
5.67,2.265553509084791
5.68,2.278535407039118
5.69,2.2914029820867587
5.7,2.3041521658053186
5.71,2.3167788940109877
5.72,2.329279109093338
5.73,2.3416487623740103
5.74,2.3538838164873055
5.75,2.3659802477806506
5.76,2.3779340487328433
5.7700000000000005,2.3897412303879455
5.78,2.401397824802643
5.79,2.412899887504845
5.8,2.4242434999612508
5.8100000000000005,2.435424772051574
5.82,2.446439844547083
5.83,2.457284891591085
5.84,2.46795612317893
5.8500000000000005,2.478449787635114
5.86,2.488762174085007
5.87,2.4988896149187467
5.88,2.5088284882447756
5.89,2.518575220330526
5.9,2.528126288027725
5.91,2.5374782211797884
5.92,2.546627605008782
5.93,2.555571082479402
5.94,2.564305356637461
5.95,2.5728271929203474
5.96,2.5811334214369697
5.97,2.5892209392146666
5.98,2.5970867124106305
5.99,2.604727778485384
6.0,2.61214124833589
6.01,2.6193243083858966
6.0200000000000005,2.626274222631166
6.03,2.6329883346372536
6.04,2.6394640694875777
6.05,2.6456989356795244
6.0600000000000005,2.6516905269664184
6.07,2.6574365241432147
6.08,2.6629346967738514
6.09,2.6681829048582277
6.1000000000000005,2.6731791004368635
6.11,2.677921329131348
6.12,2.6824077316187633
6.13,2.6866365450383234
6.140000000000001,2.6906061043285696
6.15,2.6943148434935154
6.16,2.697761296796233
6.17,2.7009440998784524
6.18,2.7038619908048127
6.19,2.7065138110305287
6.2,2.7088985062912805
6.21,2.7110151274142695
6.22,2.7128628310494465
6.23,2.7144408803200224
6.24,2.7157486453914808
6.25,2.7167856039583893
6.26,2.7175513416484214
6.2700000000000005,2.7180455523430953
6.28,2.718268038414838
